Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63967389,02/02/2025 03:56:35 PM,02/02/2025 03:56:35 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10456.0,1085 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-02,03 BRONX,2023870032.0,BRONX,1009427.0,241050.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82826616429739,-73.90902530793902,"(40.82826616429739, -73.90902530793902)"
63967307,02/02/2025 03:47:33 PM,02/02/2025 03:47:33 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452.0,1240 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-02,04 BRONX,2025100023.0,BRONX,1005259.0,244486.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83770788920941,-73.92407520950384,"(40.83770788920941, -73.92407520950384)"
63967391,02/02/2025 03:35:31 PM,02/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452.0,1070 OGDEN AVENUE,OGDEN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-02-03,04 BRONX,2025140005.0,BRONX,1004091.0,243431.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83481492189523,-73.92829938385677,"(40.83481492189523, -73.92829938385677)"
63967308,02/02/2025 03:08:25 PM,02/02/2025 03:08:25 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031.0,611 WEST  148 STREET,WEST  148 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-02,09 MANHATTAN,1020950023.0,MANHATTAN,998139.0,241193.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82868362208559,-73.94981311246337,"(40.82868362208559, -73.94981311246337)"
63966378,02/02/2025 01:01:48 PM,02/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10463.0,3435 GILES PLACE,GILES PLACE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-02-06,08 BRONX,2032580228.0,BRONX,1012598.0,260247.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.88094656085681,-73.89748603249454,"(40.88094656085681, -73.89748603249454)"
63965388,02/02/2025 12:36:40 PM,04/15/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11226.0,229 EAST   18 STREET,EAST   18 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-15,14 BROOKLYN,3051220050.0,BROOKLYN,994699.0,174513.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.64566834882091,-73.96234686753827,"(40.64566834882091, -73.96234686753827)"
63967390,02/02/2025 09:19:38 AM,04/11/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226.0,2415 CHURCH AVENUE,CHURCH AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-11,17 BROOKLYN,3050900086.0,BROOKLYN,996650.0,176296.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65055978038178,-73.95531313242267,"(40.65055978038178, -73.95531313242267)"
63960378,02/02/2025 08:46:10 AM,05/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10021.0,418 EAST   74 STREET,EAST   74 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-06,08 MANHATTAN,1014680036.0,MANHATTAN,996876.0,219392.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.768847724858574,-73.95441786197465,"(40.768847724858574, -73.95441786197465)"
63962378,02/02/2025 08:13:05 AM,03/04/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10461.0,3555 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-03-04,10 BRONX,2041780010.0,BRONX,1031980.0,248204.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84780869783529,-73.82748144004533,"(40.84780869783529, -73.82748144004533)"
63964405,02/01/2025 11:43:51 PM,05/12/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11225.0,55 WINTHROP STREET,WINTHROP STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-05-12,09 BROOKLYN,3050450078.0,BROOKLYN,995885.0,178504.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65662129596871,-73.95806621423951,"(40.65662129596871, -73.95806621423951)"
63964407,02/01/2025 08:06:47 PM,02/01/2025 08:06:47 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10462.0,2121 ST RAYMOND AVENUE,ST RAYMOND AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,09 BRONX,2039437501.0,BRONX,1024462.0,244454.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83755349704403,-73.85467744260177,"(40.83755349704403, -73.85467744260177)"
63956826,02/01/2025 06:51:21 PM,03/25/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11205.0,266 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-03-25,02 BROOKLYN,3019170045.0,BROOKLYN,993579.0,190923.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69071138727672,-73.96636009530222,"(40.69071138727672, -73.96636009530222)"
63953951,02/01/2025 06:30:05 PM,03/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11373.0,40-66 ITHACA STREET,ITHACA STREET,,,,,ADDRESS,ELMHURST,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-03-03,04 QUEENS,4015060047.0,QUEENS,1017091.0,210923.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74555051711934,-73.88147949433296,"(40.74555051711934, -73.88147949433296)"
63953886,02/01/2025 04:53:41 PM,04/25/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10027.0,15 WEST  123 STREET,WEST  123 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-25,10 MANHATTAN,1017210045.0,MANHATTAN,999424.0,232913.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80595523689617,-73.94518858098698,"(40.80595523689617, -73.94518858098698)"
63951458,02/01/2025 04:35:38 PM,02/20/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10006.0,90 WASHINGTON STREET,WASHINGTON STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2025-02-20,01 MANHATTAN,1000170029.0,MANHATTAN,980245.0,197250.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.70808153542161,-74.01444559148298,"(40.70808153542161, -74.01444559148298)"
63951840,02/01/2025 03:53:01 PM,02/01/2025 03:53:01 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453.0,105 EAST  177 STREET,EAST  177 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,05 BRONX,2028060001.0,BRONX,1009783.0,248829.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84961622441457,-73.90770932205969,"(40.84961622441457, -73.90770932205969)"
63951483,02/01/2025 03:47:00 PM,02/27/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11224.0,2945 WEST   23 STREET,WEST   23 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings reviewed this complaint and referred it to the New York City Housing Authority for further action.,2025-02-27,13 BROOKLYN,3070570012.0,BROOKLYN,987060.0,148802.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.57510265958947,-73.98988481977605,"(40.575102659589476, -73.98988481977605)"
63951870,02/01/2025 03:34:59 PM,02/01/2025 03:34:59 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456.0,1132 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,04 BRONX,2024260008.0,BRONX,1008702.0,241863.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83049965235794,-73.91164206139032,"(40.83049965235794, -73.91164206139032)"
63952490,02/01/2025 02:52:51 PM,02/01/2025 02:52:51 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10026.0,17 WEST  118 STREET,WEST  118 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,10 MANHATTAN,1017170022.0,MANHATTAN,999018.0,231642.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.802467379885066,-73.94665792677735,"(40.802467379885066, -73.94665792677735)"
63958895,02/01/2025 02:08:27 PM,04/23/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10128.0,175 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-23,11 MANHATTAN,1016240033.0,MANHATTAN,998115.0,225443.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.78545426730592,-73.94993236337781,"(40.78545426730592, -73.94993236337781)"
63956827,02/01/2025 02:07:42 PM,02/01/2025 02:07:42 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10473.0,2010 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,09 BRONX,2036820001.0,BRONX,1024246.0,240289.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82612276531203,-73.8554828783128,"(40.82612276531203, -73.8554828783128)"
63956824,02/01/2025 02:07:41 PM,02/01/2025 02:07:41 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10459.0,950 UNION AVENUE,UNION AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,03 BRONX,2026780001.0,BRONX,1011423.0,239065.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82281199213697,-73.90182099688207,"(40.82281199213697, -73.90182099688207)"
63951839,02/01/2025 01:52:40 PM,06/12/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10025.0,315 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-06-12,07 MANHATTAN,1012537504.0,MANHATTAN,991140.0,228687.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79436636526294,-73.9751163229012,"(40.79436636526294, -73.9751163229012)"
63953758,02/01/2025 01:31:09 PM,03/10/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10022.0,250 EAST   60 STREET,EAST   60 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-03-10,08 MANHATTAN,1014147503.0,MANHATTAN,993947.0,216784.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.76169313755142,-73.96499584154553,"(40.76169313755142, -73.96499584154553)"
63959211,02/01/2025 01:07:06 PM,02/07/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10040.0,598 WEST  191 STREET,WEST  191 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-02-07,12 MANHATTAN,1021610004.0,MANHATTAN,1003900.0,250954.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.85546376854732,-73.92896756642051,"(40.85546376854732, -73.92896756642051)"
63957083,02/01/2025 01:01:05 PM,02/14/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10459.0,970 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-02-14,02 BRONX,2026900114.0,BRONX,1011878.0,239178.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.823120733499714,-73.90017656856209,"(40.823120733499714, -73.90017656856209)"
63959129,02/01/2025 12:58:14 PM,02/01/2025 12:58:14 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10459.0,970 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,02 BRONX,2026900114.0,BRONX,1011878.0,239178.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.823120733499714,-73.90017656856209,"(40.823120733499714, -73.90017656856209)"
63952496,02/01/2025 12:51:55 PM,04/14/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11212.0,1070 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-14,17 BROOKLYN,3045980001.0,BROOKLYN,1004476.0,181633.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66519425223883,-73.92709395575261,"(40.66519425223883, -73.92709395575261)"
63959242,02/01/2025 12:30:50 PM,02/01/2025 12:30:50 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10470.0,4755 WHITE PLAINS ROAD,WHITE PLAINS ROAD,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,12 BRONX,2051070010.0,BRONX,1025810.0,268959.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.90480587562835,-73.84965390459917,"(40.90480587562835, -73.84965390459917)"
63953991,02/01/2025 12:06:46 PM,02/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10463.0,3873 ORLOFF AVENUE,ORLOFF AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-02-06,08 BRONX,2032630098.0,BRONX,1012964.0,261425.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.8841786180058,-73.8961574296168,"(40.8841786180058, -73.8961574296168)"
63957930,02/01/2025 11:51:19 AM,02/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10016.0,200 EAST   33 STREET,EAST   33 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-02-06,06 MANHATTAN,1009130001.0,MANHATTAN,990270.0,210667.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.744906792889005,-73.97827452453438,"(40.744906792889005, -73.97827452453438)"
63958170,02/01/2025 11:21:05 AM,05/09/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10016.0,144 EAST   40 STREET,EAST   40 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-09,06 MANHATTAN,1008950063.0,MANHATTAN,990756.0,212505.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74995129660322,-73.97651882942782,"(40.74995129660322, -73.97651882942782)"
63951484,02/01/2025 11:15:04 AM,02/27/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10456.0,1481 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings reviewed this complaint and referred it to the New York City Housing Authority for further action.,2025-02-27,03 BRONX,2029020036.0,BRONX,1010934.0,244328.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83725890119578,-73.90356687170548,"(40.83725890119578, -73.90356687170548)"
63955952,02/01/2025 11:03:01 AM,03/07/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10451.0,185 EAST  159 STREET,EAST  159 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-03-07,04 BRONX,2024590055.0,BRONX,1005842.0,240124.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82573405095235,-73.92198233673835,"(40.825734050952356, -73.92198233673835)"
63955951,02/01/2025 10:41:45 AM,04/30/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10013.0,482 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-30,02 MANHATTAN,1004730010.0,MANHATTAN,984236.0,202154.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.72154274983222,-74.00005050664869,"(40.72154274983222, -74.00005050664869)"
63953754,02/01/2025 10:41:42 AM,02/25/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10462.0,1501 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-02-25,09 BRONX,2039447501.0,BRONX,1023305.0,245062.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.839227470850325,-73.85885518894892,"(40.839227470850325, -73.85885518894892)"
63952269,02/01/2025 10:41:41 AM,02/01/2025 10:41:41 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10462.0,1501 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,09 BRONX,2039447501.0,BRONX,1023305.0,245062.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.839227470850325,-73.85885518894892,"(40.839227470850325, -73.85885518894892)"
63957078,02/01/2025 10:35:42 AM,02/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10468.0,3065 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-02-06,07 BRONX,2033100040.0,BRONX,1015593.0,257845.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.874343691169194,-73.88666655941972,"(40.874343691169194, -73.88666655941972)"
63953978,02/01/2025 10:02:17 AM,02/01/2025 10:02:17 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11218.0,440 EAST    9 STREET,EAST    9 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-02-01,12 BROOKLYN,3053920027.0,BROOKLYN,992680.0,171665.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.637853352349694,-73.969625923086,"(40.637853352349694, -73.969625923086)"
63954996,01/31/2025 10:52:12 PM,02/27/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11237.0,184 NOLL STREET,NOLL STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-02-27,04 BROOKLYN,3031557501.0,BROOKLYN,1003639.0,195773.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.70400718281304,-73.93007029127115,"(40.704007182813044, -73.93007029127115)"
63955017,01/31/2025 10:06:34 PM,02/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467.0,3764 BRONX BOULEVARD,BRONX BOULEVARD,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-02-06,12 BRONX,2046490031.0,BRONX,1021249.0,261364.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.883980346342426,-73.86619557019465,"(40.883980346342426, -73.86619557019465)"
63955781,01/31/2025 08:17:00 PM,06/11/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10025.0,77 WEST  104 STREET,WEST  104 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-06-11,07 MANHATTAN,1018400003.0,MANHATTAN,994352.0,229936.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79779144292385,-73.96351410107927,"(40.79779144292385, -73.96351410107927)"
63958127,01/31/2025 08:10:59 PM,01/31/2025 08:10:59 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10461.0,1144 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-31,11 BRONX,2043100001.0,BRONX,1024176.0,251526.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85696532506133,-73.85566890870618,"(40.856965325061324, -73.85566890870618)"
63943352,01/31/2025 05:27:57 PM,04/14/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10001.0,606 WEST   30 STREET,WEST   30 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-14,04 MANHATTAN,1006750039.0,MANHATTAN,983039.0,213791.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.75348335172258,-74.0043709199166,"(40.75348335172258, -74.0043709199166)"
63948077,01/31/2025 05:15:55 PM,01/31/2025 05:15:55 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10030.0,131 WEST  135 STREET,WEST  135 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-31,10 MANHATTAN,1019200015.0,MANHATTAN,1000271.0,236081.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.81464902033706,-73.94212149318126,"(40.81464902033706, -73.94212149318126)"
63948062,01/31/2025 04:33:26 PM,05/29/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10466.0,1165 EAST  229 STREET,EAST  229 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-29,12 BRONX,2049050001.0,BRONX,1027251.0,262083.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.88592656876667,-73.84448516139749,"(40.88592656876667, -73.84448516139749)"
63950606,01/31/2025 04:27:19 PM,02/25/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11367.0,75-25 153 STREET,153 STREET,,,,,ADDRESS,FLUSHING,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-02-25,08 QUEENS,4068090001.0,QUEENS,1035896.0,203659.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.725522844148855,-73.81366970477723,"(40.725522844148855, -73.81366970477723)"
63950608,01/31/2025 04:08:59 PM,01/31/2025 04:08:59 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452.0,1155 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-31,04 BRONX,2024790042.0,BRONX,1006332.0,243079.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.833843464849615,-73.92020211028505,"(40.833843464849615, -73.92020211028505)"
63943351,01/31/2025 03:06:46 PM,05/12/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11101.0,39-21 CRESCENT STREET,CRESCENT STREET,,,,,ADDRESS,LONG ISLAND CITY,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-12,01 QUEENS,4003960010.0,QUEENS,1001674.0,214123.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.7543775226633,-73.9371098782417,"(40.7543775226633, -73.9371098782417)"
63949347,01/31/2025 02:50:23 PM,04/10/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10022.0,312 EAST   51 STREET,EAST   51 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-10,06 MANHATTAN,1013430145.0,MANHATTAN,993350.0,214386.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.75511187572624,-73.96715413329521,"(40.75511187572624, -73.96715413329521)"
